y_test,y_pred,y_proba
0,0,0.01784605834961498
0,0,0.3164334198028736
0,0,0.4117199338833168
0,0,0.10128595512292417
0,1,0.7726007705394697
1,0,0.33037687477115435
1,1,0.7830070250032013
1,1,0.8510226061763488
0,1,0.5668305255694347
0,0,0.41751502578918476
0,0,0.42803965712887576
0,0,0.030445773895719296
0,0,0.26450227189734143
0,0,0.016856551273936315
0,1,0.6635161310726795
1,0,0.42145205741978903
0,0,0.13806141501205152
0,0,0.27103388654649047
0,1,0.5310622840229762
1,1,0.7930958864962879
1,0,0.3492829082123502
0,1,0.7946687973463266
0,0,0.33809433968555097
0,0,0.06561583073734412
1,0,0.09096497850243843
0,0,0.048291401499599665
0,1,0.5787635965747763
0,0,0.24854363409801952
0,1,0.6045940952411231
0,1,0.7816332819743758
0,1,0.6114767937613043
0,0,0.050244578415035414
1,0,0.4247656689447541
1,0,0.3577764590573663
1,0,0.05858640136423161
0,0,0.008824985639871977
1,0,0.3962737724217026
0,1,0.5493055023188784
0,1,0.8706995714162491
0,0,0.1937198863899048
1,1,0.5943845862561723
1,0,0.045882600398639554
0,0,0.2738672553830728
0,0,0.08938546094427981
0,0,0.3091383286149609
0,0,0.047591351372612584
0,0,0.29506386446187377
0,0,0.2704654781471133
0,0,0.3516573787267014
1,1,0.8483858175277885
0,0,0.18747061927891318
0,0,0.00909448062765794
1,0,0.2456645299519575
0,1,0.5125840364140413
0,0,0.12228202243094992
0,0,0.0878451742009499
0,0,0.03312957911021135
0,1,0.5583857982208048
1,1,0.8413807462070474
0,0,0.4260765203619286
0,0,0.006063619782302924
0,0,0.12783461743961075
0,0,0.41710321250651655
0,0,0.20834986016127469
0,0,0.0639094570384919
0,0,0.4504629143561816
1,0,0.4890657146222715
0,0,0.028275466511998887
0,0,0.3518299316820793
0,0,0.46945134138742656
1,1,0.7846997300114472
1,1,0.6336035790878197
1,1,0.5808097896245823
0,0,0.001560408492051278
0,0,0.06477211431359853
0,1,0.6762679013310517
0,0,0.02742911577576085
0,0,0.013660375066710554
0,0,0.010207087427580086
0,0,0.10412152217407421
1,1,0.8609812171368079
1,1,0.8073210639328641
1,1,0.8773532329317866
1,1,0.5216863744184441
1,1,0.856237136340115
1,1,0.8144414095384058
0,0,0.003462238683335076
0,1,0.8423368671758729
0,0,0.0670393340693299
0,0,0.03154946325642733
1,1,0.744070918615666
0,0,0.08926207260568197
1,0,0.04710962140278435
0,0,0.28555994108704297
0,1,0.7571975714700676
0,0,0.4609534797832176
0,0,0.005497309697707285
0,1,0.5651360173217708
0,0,0.02533531842113492
0,0,0.17493205628499453
0,0,0.10552913139240909
1,0,0.49124542527043813
1,1,0.728073634047163
0,0,0.023531681699598316
0,1,0.5488148688772793
1,1,0.7810604880401929
0,0,0.024684123313963392
0,0,0.10596595802210988
0,0,0.22606726933063878
0,0,0.09292233369268492
0,0,0.4179113158934199
1,1,0.587338482639017
1,1,0.5904000095531001
0,1,0.737556866897896
0,0,0.08665821034000981
0,0,0.13714695238121552
0,0,0.3956104077548062
1,0,0.13560706740035536
0,1,0.5402333007150277
1,1,0.8159094972884907
0,0,0.024791700974901763
0,1,0.8348428084825709
0,0,0.08924980820518592
0,0,0.2309616790319856
0,0,0.3306395259407206
1,0,0.1043944660611135
1,1,0.744766724353521
0,0,0.21856769714248753
0,0,0.3432369425537882
0,0,0.25590823947354463
0,0,0.053380417640600995
0,0,0.03805118446244603
0,0,0.013935767472708542
1,1,0.7744340687411333
0,0,0.03910027771930894
0,0,0.012911583004426859
0,1,0.6989992558277408
0,0,0.24091211943555937
0,0,0.00878386431828644
1,1,0.8355732982936516
0,0,0.24151021629374067
0,0,0.19436968014006
0,1,0.8626837268085542
1,1,0.6547097246742334
0,0,0.05559820670396626
0,0,0.09002161810651434
0,1,0.6013264621644022
0,0,0.39841888758088667
1,1,0.8341427591113157
1,0,0.3158539715348403
0,0,0.05287110974872887
0,0,0.013034823285848339
0,1,0.6949488165055057
1,1,0.7548443337453835
0,1,0.75457300063714
0,0,0.0026472061277865917
0,0,0.24028625561622077
0,0,0.18931244957502885
0,0,0.11305781523204088
0,1,0.6218831581078549
0,1,0.6774273826577282
0,1,0.6181649782073669
1,0,0.49644822082527196
0,0,0.16982698954110678
0,0,0.035489885939334546
0,0,0.08599726071850117
0,0,0.1232414513747826
0,0,0.37050910057474357
0,0,0.08548430152461702
0,0,0.1196124281857955
0,0,0.30128960295109153
1,1,0.7605872956943166
0,0,0.32723035792903166
0,0,0.28897196086136756
0,0,0.002493636843568358
0,0,0.3778295033466566
0,0,0.044674530291552175
0,1,0.5040246264202318
0,0,0.22675485375009768
0,0,0.15717622880715817
0,0,0.0062314237819267254
1,0,0.3831835538920889
0,0,0.09847037006780143
0,0,0.17566247445827954
0,0,0.008050450930800649
0,0,0.38930786950879087
0,0,0.07909351739023916
0,0,0.045207242474979814
0,0,0.3212415036899563
0,0,0.006196860660427035
0,1,0.6073477713113618
1,1,0.7117873907758824
0,0,0.4327671177482052
1,1,0.7830156996278957
1,0,0.33054260553972264
0,0,0.005009669928179502
0,1,0.7628085929908548
0,0,0.016319752980480422
0,1,0.6852391944363532
1,1,0.5697809007072934
0,1,0.6266605869304173
1,0,0.32664387518764165
0,0,0.22990009298896372
0,1,0.6705111144332399
0,0,0.07656414230465175
0,1,0.5633530467081368
0,0,0.010707555447336318
0,0,0.20057103884944502
1,0,0.43317489736191955
0,0,0.41028729121058266
0,0,0.003380503669131233
0,1,0.560250686961752
1,1,0.5739524118703594
0,0,0.2104177956436359
0,0,0.01845319013711763
1,0,0.12410379654595023
0,0,0.007756640444667302
0,1,0.6563317737812774
0,0,0.06227651230570701
0,1,0.5945828451086487
0,0,0.49387783664108753
1,1,0.5868520516522937
0,0,0.004175395197202315
0,0,0.3682593135265189
0,0,0.2131278275598338
0,0,0.1425635467118546
1,1,0.9344095565460393
1,0,0.1300561893718538
0,0,0.33405157368865296
0,1,0.799456975168831
0,1,0.6593892374812044
0,0,0.3979728693876692
1,0,0.3359077250912864
0,0,0.39313755216240803
0,0,0.17187131502658445
0,1,0.7284443618469125
0,0,0.10564721576774477
1,1,0.6371128917967094
0,0,0.025965058721759728
0,0,0.07192727334644448
1,1,0.8603318210536116
0,1,0.7701184518239395
0,0,0.3690954093453567
0,0,0.004036474714599454
0,1,0.5703391895476334
0,0,0.13042691483045613
1,1,0.8160558201457601
0,0,0.32829730484195985
0,0,0.05432341559209584
1,1,0.5088091497444424
0,1,0.5489933047253253
1,1,0.812024384265386
1,1,0.8864843127329867
1,1,0.5808502350376692
1,0,0.13100380090576577
1,1,0.8168317031578972
1,1,0.6724453593336199
0,0,0.35782018619756045
0,0,0.36262175848021866
1,0,0.4242249530204475
1,1,0.7364150016109059
0,0,0.13660372986806704
0,0,0.08391146695571915
1,1,0.5075786213472118
0,0,0.4382504335428079
0,1,0.8450902412040922
0,0,0.27940072875832633
1,1,0.8041498196679158
0,0,0.1719814478790598
0,1,0.6561855489016203
0,0,0.02979446024031691
0,0,0.22396433031081087
0,0,0.4257962697909436
1,0,0.277626416747896
1,1,0.6590923931629634
0,0,0.47009960742975054
0,1,0.711832986959127
0,0,0.04837346126626531
1,1,0.8623024358860644
1,1,0.7541218270830041
0,1,0.6605803021128306
1,1,0.7589826954649649
0,0,0.023207908785890404
0,1,0.5403258307175255
0,0,0.27935571651380736
0,0,0.09715034105602592
0,0,0.3194643879635577
0,0,0.43438077475729997
0,0,0.39931524561820386
0,0,0.004910859159243395
1,1,0.8456578229744629
0,0,0.2133213100716177
1,1,0.6048441237149104
0,0,0.011131355837539865
1,0,0.41420439277122045
0,0,0.4819188637211589
0,0,0.16493814285882216
0,1,0.825672627947771
0,0,0.0933837902055695
0,0,0.28268046773586214
0,0,0.3254775364379627
0,0,0.2121976456141231
0,0,0.1294393995695324
1,0,0.469084096367163
0,0,0.4959812537007952
0,0,0.3028298928297192
0,0,0.01976815354651532
0,1,0.7237550690394556
0,0,0.44228937260208984
0,0,0.04146964984248004
0,1,0.5282910856668055
0,0,0.0267852287206455
0,0,0.14217279999121016
0,0,0.003164592613786898
0,0,0.16129442803165786
1,0,0.32018361921092187
0,0,0.43682350392170005
1,1,0.5976963721221327
0,1,0.8139014011202662
0,0,0.029920261817109706
0,0,0.1714821466625683
0,0,0.013708305544958057
0,0,0.17763253351221403
0,0,0.13099169460574056
0,0,0.1968238756665179
0,1,0.6728206218383378
0,0,0.21761553385130852
1,1,0.9088025689065836
1,1,0.521440989823659
0,0,0.4955128706703417
1,0,0.2945867316348855
1,1,0.6604139070642996
1,0,0.13456730528124838
0,0,0.062062479685884825
0,0,0.3092301726999199
0,0,0.047119634024073744
0,0,0.35473883235193693
0,0,0.04689993018737738
0,0,0.29529835044917707
0,0,0.01500467397805155
0,0,0.27845500818483804
1,0,0.38848695391684623
0,0,0.07790234568218043
0,0,0.2329945720986634
1,0,0.29122441610629035
1,0,0.444504274731265
0,0,0.384949360397521
0,0,0.07420319114830817
0,0,0.010416385858971495
1,1,0.8473759089708519
0,0,0.03800041474473537
0,0,0.011572917529161824
0,0,0.021626002929013594
1,1,0.7864744916845995
1,1,0.739756391628745
1,1,0.8503942611801022
1,1,0.738524670118383
1,1,0.7802538465966194
1,1,0.8666716061194856
0,0,0.14666445672326098
0,0,0.176571474951602
0,0,0.3799541362372072
1,0,0.40991751975167634
0,0,0.0010340973758573729
0,0,0.06398784014816938
0,1,0.6979259921681111
0,0,0.1949604284238326
0,1,0.7879053453171536
0,0,0.09965607741689506
0,0,0.09642592525959959
1,0,0.46039723448429415
0,0,0.38697913898222747
0,0,0.23782877602706803
0,0,0.19891156673738852
0,1,0.7765723088020415
0,0,0.04459047267107175
0,0,0.21686637874199452
0,1,0.814556402478773
1,0,0.4066675017879035
0,0,0.3059482123420926
0,0,0.06100220441740918
1,1,0.6882865262204722
1,1,0.8556650766259897
0,0,0.09536647532014314
1,1,0.70382704272501
1,1,0.5438600125353342
0,0,0.1571273729584098
0,0,0.08793760865124578
1,1,0.7821480831855296
0,0,0.40561902172248293
0,0,0.07763849558233932
1,1,0.9291255393025041
0,0,0.12380703254439984
1,1,0.889335745965135
0,0,0.014879018826802442
1,0,0.4755280154557188
0,0,0.24595932912213364
1,1,0.6595449178295306
0,0,0.38434852334297237
0,0,0.004542687769725222
1,0,0.2636838190772961
0,0,0.014475419543041584
0,1,0.7524858106605761
1,1,0.9252615295384908
0,0,0.011363932509561222
0,0,0.015570190798829918
1,1,0.9024404942758274
0,0,0.09089596471240927
0,0,0.20953517588045642
0,0,0.01749812255404569
1,1,0.5599867642981672
0,0,0.06891294194955919
0,0,0.004034308510224526
0,0,0.46378404288258757
0,0,0.02618791626780254
0,1,0.803653177537534
0,0,0.4294137708395596
0,0,0.04247828269846822
1,1,0.837092896096565
0,0,0.2222758314233362
0,0,0.02943902149802214
0,0,0.4498905128747186
1,1,0.8372505136728413
1,1,0.839533226265412
1,0,0.24967605686660865
0,0,0.00699101367891717
0,0,0.05914077764751055
0,0,0.4042565500400664
1,0,0.19556368893113849
0,0,0.0019527055586744907
0,0,0.021645473267967077
1,1,0.8076743189228758
0,0,0.2852170773349375
0,0,0.12675762495440068
0,1,0.6863599669366032
0,0,0.011100594620986564
0,0,0.017320766657394203
0,1,0.6328996314600676
0,1,0.6781106249568714
0,1,0.5119047325238717
0,0,0.24213984589888765
0,1,0.7066048754463743
0,1,0.620720910695304
0,1,0.6303046028470043
0,1,0.7276260671410164
0,0,0.3190150207468817
1,0,0.3665578768146793
0,0,0.22781290184837627
0,1,0.9024796322434494
1,1,0.942353881810646
0,0,0.03719388021219526
1,1,0.7721962716247854
0,0,0.0922885553687465
0,0,0.004910291676470011
0,0,0.15415279119938574
0,1,0.6429545013271916
0,0,0.03329495689468626
0,0,0.019989607014927958
0,1,0.772190286647242
0,1,0.5257449395391218
0,0,0.015780502925144307
0,0,0.0722686416881949
0,0,0.06280577735066535
1,1,0.7547315503051526
0,0,0.13611148399228926
0,0,0.17984296113511503
0,0,0.15643101039282953
0,0,0.20204724473148977
0,0,0.018257479264747453
0,0,0.36072085217544403
0,1,0.8907509199991936
0,0,0.27338433480704705
1,1,0.7862816755483538
0,0,0.3474521316659617
0,0,0.3615141892544789
0,1,0.7952400209256888
0,0,0.008851073593418973
0,1,0.52713556419025
0,0,0.2924624089041883
1,0,0.3519369067947446
0,1,0.7312319326307686
0,0,0.4619014135647854
0,1,0.564637180692045
1,0,0.16538874701457473
0,0,0.03976296484028248
1,1,0.7201248202264791
0,0,0.35324100961709703
0,1,0.6719429558738897
0,0,0.2789448628931399
0,0,0.02945219587735943
0,1,0.6489654273876452
1,1,0.7196952402671631
1,1,0.5155899293568256
0,0,0.18670417769759404
1,1,0.8059830304401538
0,0,0.06258123761272104
1,0,0.37581931684866543
1,1,0.8018384797120709
1,1,0.6339247022437698
1,0,0.15816864787409937
1,0,0.4475664571278187
0,0,0.1121037736940398
0,0,0.07099224837449938
0,1,0.7803045016637357
0,0,0.09812854111810704
1,1,0.7996430917714027
0,0,0.4398685377771097
0,0,0.4395462748538001
0,0,0.2443797825485355
0,0,0.1933302096145745
0,0,0.20421498597807272
1,1,0.8227484083439048
0,0,0.4705592091777615
1,0,0.35467812799939874
0,1,0.5883061393497474
1,1,0.5739607039819109
0,1,0.7713718021168965
0,1,0.7414648307374443
1,0,0.1107042475738502
0,1,0.5942798875172769
1,1,0.8861640465115761
0,0,0.08433512845812724
0,0,0.23232772236752436
0,0,0.18123672809596236
0,1,0.6949341273431607
0,0,0.49322078178920215
0,0,0.16804475532665059
1,0,0.23828513567203097
0,0,0.011134059849411895
0,0,0.011874013586989612
0,0,0.2552915559416289
0,0,0.015994271118455836
0,0,0.010582744933799055
0,1,0.6434741633718318
0,0,0.06861555130903157
0,0,0.4338370184167404
0,0,0.0431344118756386
1,1,0.8135826939882339
0,1,0.5366446618933864
0,1,0.5068309007578492
1,0,0.29932820037315616
0,0,0.010720016008498626
1,0,0.3014313640235248
0,0,0.49056065100870777
0,0,0.15343146904642868
0,0,0.07452775318297179
0,0,0.1090632103237134
0,0,0.036591250563880934
0,0,0.0019120035476333267
0,0,0.013424784778508846
0,0,0.017113523136010254
1,1,0.7892170517625529
0,0,0.20181177591801386
1,1,0.5092298332195664
0,0,0.061578981641259266
0,0,0.008238452308559319
0,0,0.15696578508149325
0,0,0.01598301707767002
0,0,0.3954949629867662
0,0,0.4715784390732228
0,0,0.42436361018405333
1,0,0.4695643405349858
0,1,0.712124900155337
1,1,0.6201874303921383
0,1,0.8260653757778073
0,0,0.0735700231901001
0,0,0.453285255737261
0,0,0.49528628967779476
0,0,0.10639305403550887
0,0,0.4031263134965921
0,1,0.7586561780034908
0,0,0.2317960198566616
0,0,0.036531845056249464
0,1,0.5335585393999472
0,0,0.005463649450143548
0,0,0.2864095968736854
0,0,0.26009491579885574
1,1,0.8358095003676028
1,1,0.6810838937690705
1,1,0.7459567326007539
0,0,0.04194585832358357
0,0,0.31439732009804716
1,1,0.6380954158830817
0,0,0.060645678510569755
0,0,0.19355228174075723
1,0,0.37470280288545016
0,0,0.27414466279255656
1,1,0.8677201645446384
0,0,0.496435709383766
0,1,0.5369458846311763
0,0,0.0664077948545235
0,0,0.45244279455114567
1,0,0.41678968298069824
1,1,0.6848052557861533
0,1,0.5790484602572645
0,0,0.07764029290094236
0,0,0.09210186080401354
0,0,0.022204497000158318
1,1,0.8355984582473025
1,1,0.5827760323605032
0,1,0.8053857343461733
0,0,0.16038112390466364
1,0,0.45642496593783044
0,0,0.12974881043927022
0,0,0.09598529553599018
0,0,0.007901889353795316
0,0,0.19187751569973685
0,0,0.08288897376493518
0,0,0.1986911870993084
0,0,0.4615304574518482
1,0,0.39761224142344515
0,0,0.001926777626593561
1,1,0.8118199595733333
1,0,0.3674435729617607
0,0,0.0043869101176700715
0,0,0.07867473051740398
1,1,0.8677094016279024
0,0,0.49774699080418416
0,1,0.663137841089498
1,0,0.4083257143634522
0,0,0.18016687836201303
1,0,0.4908521933783583
1,1,0.9017768616046606
0,0,0.006208620475413008
0,1,0.8183889645679938
1,1,0.9092071219728785
1,0,0.47347272094898896
0,0,0.027443517400796036
0,1,0.647803290833641
1,0,0.27955353552016665
0,1,0.8314131840663765
0,0,0.09228365908333236
1,1,0.5541140498314935
1,1,0.8733374844403686
0,1,0.8998281214074407
0,0,0.15690087275633297
0,0,0.2030223931723903
0,0,0.2907104358827929
0,0,0.2307225014736983
0,0,0.02677588368196386
0,0,0.003927495817677179
0,0,0.3595761975782993
0,0,0.4971223839790428
0,1,0.7365726325085036
0,1,0.6417656217893793
1,1,0.5056300737036685
0,0,0.09734279717906218
0,0,0.09775298264436846
1,1,0.7935705821476184
0,0,0.06559769291002623
0,0,0.09159378182894082
0,0,0.02268881140467796
1,1,0.8153466301805455
1,0,0.43947049243429287
1,1,0.5132250866773505
0,0,0.1522511251355259
0,0,0.3691596277691288
1,1,0.8689578253937047
0,1,0.6990347717971606
0,0,0.0755325069339757
0,0,0.26829078822167396
1,0,0.23352639842416056
0,0,0.3189819376292905
0,0,0.026507831411453832
1,1,0.779709182666266
0,0,0.29758437970320056
0,0,0.09984230001909154
0,1,0.6711651516119146
0,0,0.021117565266697346
0,0,0.0740737912925823
0,0,0.2331323493016584
1,1,0.5986697616254623
1,0,0.26037687303582446
0,0,0.38321053435252966
1,1,0.8349263777126041
1,0,0.24974634741750654
0,0,0.060603887273910986
0,0,0.367872270746339
0,1,0.5942974189711064
1,1,0.7600590572239441
0,0,0.009224047767517682
0,0,0.013325981930104817
0,0,0.4539640511606968
0,0,0.09839288274917371
0,1,0.8611259795183204
0,0,0.08465141821857061
1,1,0.798043956988884
0,0,0.1095433067104132
0,0,0.19406610491812978
1,0,0.4851019290209588
1,0,0.11551054985826521
0,0,0.33532559903036263
0,1,0.501109259110807
0,0,0.23637347147033885
0,0,0.03653363654916454
0,0,0.04249064727177061
0,0,0.35526917406136505
0,0,0.139797828487285
0,0,0.09250211330157035
1,1,0.6939855997489577
0,0,0.19291698249421577
0,0,0.24099676474630483
0,0,0.03427645015919337
0,0,0.4780272285754643
1,0,0.4009386400003443
1,1,0.8478047680370532
1,1,0.7706277889739489
1,1,0.5732404242366983
0,1,0.70919691949253
0,1,0.6115790307793144
0,0,0.4115899324678911
0,0,0.004712453421349711
0,1,0.8615582221011913
1,0,0.16166686362060265
0,1,0.5331319899729791
0,0,0.07382689132473044
0,0,0.34371563090364976
1,1,0.7233377829554756
0,0,0.027897569907968957
0,0,0.22266027553577944
0,1,0.530939974046193
0,0,0.4236502808733992
1,0,0.2014883390827099
0,0,0.014029364148598065
0,0,0.1409857722038875
1,1,0.8829151246845962
0,1,0.6218482979502308
1,1,0.646567131723613
0,0,0.4437156541947039
0,0,0.003035568076457717
0,0,0.027424606611184798
0,0,0.013225637999976331
1,1,0.822981320382891
0,0,0.12951070745352436
1,1,0.7860961344440597
0,0,0.20763755062543854
0,1,0.7240225687768602
0,0,0.1293712708879724
0,0,0.08236446646833377
0,0,0.019475918596497364
1,1,0.6882491438516352
0,0,0.0052369083484530956
0,1,0.5721783751171828
0,1,0.6751146006203231
0,0,0.12531842802165113
1,1,0.7739823943436225
0,0,0.13045463171637114
0,0,0.18080097083873078
0,0,0.06823818188456908
0,0,0.0027581421168490134
0,0,0.17888738397182907
0,0,0.3477615752339308
1,1,0.6364009768124155
0,0,0.23887089502150474
0,0,0.16457095895883384
0,0,0.2361918953616927
0,0,0.016005818640020344
0,0,0.08735330605576626
0,0,0.11023241247605578
1,1,0.8936031685154416
0,0,0.32014856604262637
1,1,0.7757324901859423
0,0,0.11315369490697347
0,0,0.2676626864727964
1,0,0.3643305443278852
1,0,0.2913078808576437
1,1,0.5583296488786743
1,0,0.057488935160630264
0,0,0.03212426584742304
0,1,0.7889162785061369
0,0,0.008072677217552789
0,0,0.00810327652679017
1,1,0.6013720774992279
0,0,0.008493677952500903
0,0,0.2207789791618055
0,0,0.0734285589836038
1,1,0.85306607896724
0,0,0.042121822258313686
0,0,0.05900197021627785
0,0,0.2700156032660123
0,0,0.17104089137016126
0,1,0.6593308888060121
1,1,0.8077728580472022
0,0,0.2837207123669751
0,1,0.8774541607177224
0,0,0.15634288539839766
0,1,0.5312449039780394
0,0,0.11196128652679316
0,0,0.11130280720058455
0,0,0.32422725039451267
0,1,0.7366540601743012
0,1,0.6193209800471148
0,0,0.31699178176071563
0,1,0.721981992808647
0,0,0.02354143901905395
0,0,0.43429975480841415
0,0,0.02099418433757972
0,0,0.4156185074509226
1,1,0.7923845929699953
0,0,0.24725055976305815
0,0,0.11175176659599531
0,0,0.41485247303651157
1,1,0.5751629131802871
0,0,0.05417271833079611
0,0,0.12252049093672669
1,1,0.7233718310874118
0,1,0.7644950350673653
0,0,0.12670922823862935
0,0,0.01664233986234821
0,0,0.09997667338151243
0,0,0.027209184437302535
0,0,0.00635682758745055
0,0,0.0399156844880091
0,1,0.5104346283704967
0,0,0.07750628479056426
1,1,0.6880532597165273
0,0,0.1699443270429939
0,0,0.12651752025015855
0,1,0.7185176552760347
0,0,0.32432417456652135
1,1,0.7325745381079162
0,1,0.6801050883506509
0,0,0.21093805634247004
0,0,0.1399283737025915
0,0,0.00591603861169132
0,0,0.001215465986550717
0,0,0.1255306516349778
0,1,0.6965095084183978
0,1,0.6755334461176159
1,1,0.7657298674911073
0,0,0.2866212398614726
0,1,0.6437715741436781
0,0,0.013980565193620554
0,0,0.10288596913144514
1,1,0.8474271721704351
0,0,0.028792132085760275
0,1,0.7851282167303313
0,0,0.32850525153689253
1,1,0.8230993827152768
0,0,0.02921916038638121
0,0,0.02135629853013303
1,1,0.6551634944596803
0,0,0.04871100040409904
1,1,0.8189748315530408
0,0,0.0042181730011824365
1,1,0.8066657600185747
0,0,0.006900587037727899
0,0,0.2030772920262726
1,1,0.8207315141990323
0,0,0.009175390221622871
0,0,0.012445928050726736
1,0,0.22868093654868807
0,0,0.19221512769936003
1,1,0.7796646225823561
0,0,0.08717383889876736
1,1,0.6050269801280806
0,0,0.13309543503428092
1,1,0.8671159409756386
0,0,0.005631362155838602
1,1,0.538401808468058
0,0,0.003024990638450114
0,1,0.5301762374400466
0,0,0.4437156541947039
0,1,0.5923553397015994
0,0,0.43741430953103894
1,1,0.7903074689304634
0,0,0.003001693371782306
0,0,0.003920760261528463
0,0,0.3872196197941375
1,1,0.8306630581047891
1,1,0.5001412978141643
0,0,0.48522055728380004
0,0,0.0022160726048010304
0,0,0.4181323753270719
0,0,0.1730766519134506
0,1,0.6403077442447028
0,1,0.6969489463948815
1,0,0.13140240897393457
1,1,0.7437574089599466
0,1,0.5020768472967628
1,0,0.41756542016650877
0,0,0.06307700979607828
1,0,0.11464600613281146
1,1,0.89853085372127
0,0,0.09592142086836218
1,1,0.5186401452339673
0,1,0.66039035303861
0,0,0.32480892313336723
0,0,0.0920365449778654
0,0,0.01270349315785967
0,0,0.46550828104140224
0,0,0.044041809970302326
0,0,0.04543358190880883
0,0,0.02469613857799655
0,0,0.49344892597203666
0,0,0.0023565808645043653
0,0,0.08868914554960557
0,0,0.05728848629677631
0,0,0.01537018574883982
0,0,0.27116564122044573
0,0,0.2584295419551902
0,1,0.5170959657410715
0,0,0.018701647241130256
0,1,0.7272025930035142
0,0,0.17554749612839457
0,0,0.08850312086602936
0,0,0.12880653839028192
0,0,0.06321363119991294
0,0,0.3367233610692256
0,0,0.3101088388700953
1,1,0.7451383874232603
1,1,0.5948239615760244
0,0,0.07088251806804205
0,0,0.28760668195555805
1,1,0.8440959518685096
0,0,0.037598824060258475
1,1,0.8741016470839542
0,0,0.16823809816847773
0,0,0.134280156758832
1,1,0.6604993308889773
0,0,0.009301375356316092
0,0,0.006731057976058157
0,0,0.237903084178286
1,1,0.7725307293102875
0,0,0.06757481715517895
0,0,0.11846341074538631
1,1,0.8925635952412644
1,0,0.4100761790129772
1,0,0.3644518037858666
0,1,0.6709603234499691
0,0,0.14756484716281476
0,0,0.14037959470155423
1,1,0.9183575976363034
0,0,0.027429557606712677
0,0,0.0849638345390743
0,0,0.2600439352858461
0,0,0.043241516749008425
1,0,0.4834506805334782
0,0,0.306754232041604
0,0,0.06174569711603384
0,0,0.18220479336837553
1,1,0.8301842024444374
1,0,0.010071396022713041
0,0,0.2990451285249891
0,0,0.06877901246934616
0,1,0.664032298069506
0,0,0.17998211735763872
0,1,0.8119444820466015
0,0,0.07525965780487455
0,0,0.14515858559497358
0,0,0.07455997301324077
0,0,0.023537637913595998
0,0,0.313109296624004
0,0,0.20489704190572502
1,0,0.42111978080803836
0,0,0.41307181202968307
1,0,0.39473690005817924
0,0,0.3942000995004329
0,0,0.3855749436656343
0,0,0.17404439006193068
0,0,0.16149281090036272
0,0,0.043979523117216576
0,1,0.853877530667675
1,1,0.8068306404088535
0,0,0.0026030107990399
1,1,0.8803963157438873
1,1,0.7550451728099319
1,0,0.45730074442873836
0,1,0.7725161583928066
0,0,0.17567766307709168
0,0,0.014275088266393912
0,0,0.22487805979085798
0,0,0.03150687820397028
0,0,0.09112542812209028
1,1,0.5351523918253646
0,0,0.03119349429390265
0,0,0.019260704503822904
0,0,0.014056290106514366
0,1,0.9214174714462421
1,1,0.7486110009532165
0,0,0.008058647302898927
0,1,0.7003527584529121
0,0,0.04664024645616703
0,0,0.2651815937968137
0,0,0.3320937924359964
0,0,0.025584938672489982
0,0,0.02706242891937672
0,0,0.01896468197146435
0,0,0.4146771289738664
0,0,0.1858693705794001
0,1,0.5996968184235089
0,1,0.5544243219929629
0,0,0.004270848792363631
1,1,0.720667252253491
1,1,0.7081673089411589
0,0,0.39812416776807436
0,0,0.2851506477259149
0,0,0.05654558421432044
0,0,0.14208075753042237
0,1,0.612991412702237
0,0,0.01664630030679581
0,0,0.13251496357030723
0,0,0.04575092880280064
0,0,0.07802047811970333
1,1,0.6435783773462744
0,0,0.33465067048171404
0,1,0.5695373696354985
1,1,0.7085086093128525
0,0,0.2566575490744707
0,0,0.07260349303347939
0,1,0.7662754836342369
0,0,0.12792007833278216
0,0,0.2146237999872626
1,0,0.13380111110542242
0,1,0.6279451225604238
0,0,0.38751821618280674
0,1,0.6249379360154406
1,1,0.8998600065496462
0,0,0.17798468570107687
0,1,0.5026221581202728
0,0,0.03942354402993469
1,0,0.2534365017817452
0,0,0.011359635055297856
0,0,0.3122786428529422
0,0,0.036898935492393765
1,1,0.7516636646018046
0,0,0.06865520774727113
0,0,0.04557427459004846
0,1,0.6017364802029677
0,0,0.004443933815191322
0,0,0.05417197263269193
0,0,0.14903431813213627
