Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,DailyCharges,tenure_group,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-0.9135523854430948,0.32718938968958156,0.8289391504586738,0.09978089063011394,-0.7192019407271746,0.0997808906301139,7-12,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-0.26164900502213034,0.32718938968958156,-1.2063611658909752,-1.5157046571311175,-0.8045937745973395,-1.5157046571311175,25-48,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.791320501614164,-3.0563338283944432,-1.2063611658909752,-1.1849622456038695,-0.8497934303968662,-1.1849622456038695,13-24,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,1.368109446030281,0.32718938968958156,0.8289391504586738,1.2748305637445079,2.094757889802364,1.2748305637445076,61-72,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,1.5310852911355222,0.32718938968958156,-1.2063611658909752,1.6903361058641662,2.5083931977071594,1.6903361058641664,61-72,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-1.2802480369298874,0.32718938968958156,0.8289391504586738,0.14465548917903734,-0.9768554203457552,0.14465548917903737,0-6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.6620589061112208,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,1.0014137945434884,0.32718938968958156,0.8289391504586738,1.0122310611248837,1.403571547602964,1.0122310611248837,49-60,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,1.0421577558197987,0.32718938968958156,0.8289391504586738,1.3429734726521318,1.7392049116780244,1.342973472652132,49-60,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,-1.2802480369298874,0.32718938968958156,-1.2063611658909752,0.5053142997389005,-0.9720685363494169,0.5053142997389005,0-6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.1987601143772668,0.32718938968958156,0.8289391504586738,-1.495760391109374,-0.9817084824618587,-1.495760391109374,0-6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1.6620589061112208,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.9135523854430948,0.32718938968958156,0.8289391504586738,1.1202625020759949,-0.5404768986150392,1.1202625020759949,7-12,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1.6620589061112208,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,0.9606698332671781,0.32718938968958156,0.8289391504586738,0.3008855730160285,0.7983505829783597,0.30088557301602853,49-60,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.533025357281985,-0.42462485012737144,0.32718938968958156,0.8289391504586738,0.8078023344020117,-0.14731268909089845,0.8078023344020122,13-24,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,1.6125732136881425,0.32718938968958156,0.8289391504586738,1.3728898716847469,2.322984165498754,1.3728898716847469,61-72,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.32718938968958156,0.8289391504586738,0.3424361272279943,-0.9742303549284085,0.3424361272279942,0-6,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,0.2680224915699033,0.32718938968958156,-1.2063611658909752,-0.4569965358102282,-0.09587023066020242,-0.45699653581022787,25-48,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.533025357281985,-1.2802480369298874,0.32718938968958156,-1.2063611658909752,-0.4952230456852367,-0.9853482790489362,-0.4952230456852369,0-6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.6620589061112208,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.32718938968958156,0.8289391504586738,0.8078023344020117,-0.9680537304170042,0.8078023344020122,0-6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,0.797693988161937,0.32718938968958156,0.8289391504586738,0.8909034428259432,1.0343638174337704,0.8909034428259431,49-60,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-0.9135523854430948,0.32718938968958156,0.8289391504586738,1.1202625020759949,-0.5495212416495956,1.1202625020759949,7-12,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.1580161531009565,0.32718938968958156,-1.2063611658909752,-0.5168293338754589,-0.9153980064572823,-0.5168293338754589,0-6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,1.5310852911355222,-3.0563338283944432,-1.2063611658909752,-0.17611478933733907,0.8212702717903209,-0.1761147893373392,61-72,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,1.1236456783724194,0.32718938968958156,-1.2063611658909752,-1.4907743246039378,-0.45228352434148733,-1.490774324603938,49-60,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.601663392508594,0.9906579693175857,2.271039016322759,1.0356168260670764,-0.6523049310632244,-0.9950403079957154,0.32718938968958156,0.8289391504586738,-0.013236616826432828,-0.7507247851085916,-0.013236616826432682,7-12,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1.6620589061112208,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,-0.9135523854430948,0.32718938968958156,0.8289391504586738,1.2399280982064562,-0.535800311484976,1.2399280982064567,7-12,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,-1.1987601143772668,0.32718938968958156,-1.2063611658909752,-1.5007464576148097,-0.9806055137991079,-1.5007464576148102,0-6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.601663392508594,0.9906579693175857,2.271039016322759,1.0356168260670764,1.533025357281985,1.2866215234776603,0.32718938968958156,0.8289391504586738,-1.3428543516093396,-0.3241185657298475,-1.3428543516093399,61-72,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,1.368109446030281,0.32718938968958156,0.8289391504586738,1.3429734726521318,2.0530877337236397,1.342973472652132,61-72,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,0.6754621043330061,0.32718938968958156,0.8289391504586738,0.9590463517335676,0.9868699868157218,0.959046351733568,49-60,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.32718938968958156,-1.2063611658909752,-0.4935610235167579,-0.9853262196756813,-0.493561023516758,0-6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.533025357281985,0.1457906077409725,0.32718938968958156,0.8289391504586738,0.9939488172716188,0.5423074376073952,0.993948817271619,25-48,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,1.0421577558197987,0.32718938968958156,0.8289391504586738,0.11972515665185783,0.7451433746872624,0.11972515665185753,49-60,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.0357842692720256,0.32718938968958156,0.8289391504586738,0.3357880385540801,-0.7909390225524849,0.33578803855408046,7-12,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.32718938968958156,-1.2063611658909752,-0.69798975023963,-0.9880395225860481,-0.69798975023963,0-6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.601663392508594,0.9906579693175857,2.271039016322759,1.0356168260670764,-0.6523049310632244,1.6125732136881425,0.32718938968958156,0.8289391504586738,1.703632283211995,2.7007729918641488,1.7036322832119952,61-72,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
-0.601663392508594,0.9906579693175857,2.271039016322759,1.0356168260670764,-0.6523049310632244,0.10504664646466222,0.32718938968958156,0.8289391504586738,0.5584990091302167,0.23468947756620442,0.5584990091302171,25-48,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.18016108246950976,0.32718938968958156,0.8289391504586738,0.9873007285977041,0.16593041113032123,0.9873007285977043,25-48,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.09867315991688919,0.32718938968958156,0.8289391504586738,1.183419344478183,0.28807316084334184,1.183419344478183,25-48,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,0.797693988161937,0.32718938968958156,0.8289391504586738,0.9457501743857384,1.0360844485476615,0.9457501743857386,49-60,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,1.6125732136881425,0.32718938968958156,0.8289391504586738,1.7302246379076531,2.732891439323452,1.7302246379076536,61-72,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,-0.05792919864057891,0.32718938968958156,0.8289391504586738,-1.4675060142452372,-0.6976278736837694,-1.4675060142452374,25-48,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,1.5310852911355222,0.32718938968958156,-1.2063611658909752,0.45046756817910544,1.3953213420055883,0.4504675681791055,61-72,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,0.8384379494382472,0.32718938968958156,-1.2063611658909752,0.6947848269454648,1.0292019240920969,0.6947848269454652,49-60,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.32718938968958156,0.8289391504586738,-1.4824642137615447,-0.9984515467624155,-1.482464213761545,0-6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,-0.9135523854430948,0.32718938968958156,-1.2063611658909752,-1.4841262359300234,-0.9099493412632933,-1.4841262359300236,7-12,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1.6620589061112208,-1.0094301272202446,2.271039016322759,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,-3.0563338283944432,0.8289391504586738,-1.2996417752288951,-0.9960250157043639,-1.2996417752288953,0-6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-0.13941712119319946,0.32718938968958156,-1.2063611658909752,-1.494098368940895,-0.7545410566817095,-1.4940983689408953,25-48,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,1.082901717096109,0.32718938968958156,0.8289391504586738,0.729687292483516,1.280634660452763,0.7296872924835162,49-60,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2395040756535771,0.32718938968958156,-1.2063611658909752,-0.6298468413320059,-0.9716273488843167,-0.6298468413320062,0-6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.6620589061112208,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,1.0421577558197987,0.32718938968958156,0.8289391504586738,1.3845240268640977,1.7041084488292952,1.3845240268640977,49-60,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,0.512486259227765,0.32718938968958156,-1.2063611658909752,0.3008855730160285,0.4798794112957014,0.30088557301602853,25-48,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.8320644628904743,0.32718938968958156,0.8289391504586738,0.553512942624781,-0.6050005653859595,0.5535129426247813,7-12,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1.6620589061112208,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.8320644628904743,0.32718938968958156,0.8289391504586738,0.8177744674128837,-0.5239764874202877,0.8177744674128837,7-12,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,0.02355872391204165,0.32718938968958156,0.8289391504586738,-0.6730594177124505,-0.36208274710172916,-0.6730594177124504,25-48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.6620589061112208,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.9542963467194051,0.32718938968958156,0.8289391504586738,0.327477927711687,-0.6969660924861191,0.3274779277116873,7-12,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,-1.0357842692720256,0.32718938968958156,0.8289391504586738,0.829408622592234,-0.7387686048043733,0.8294086225922342,7-12,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,1.368109446030281,0.32718938968958156,0.8289391504586738,-0.04980110453296304,0.8410795889733247,-0.04980110453296302,61-72,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,0.797693988161937,0.32718938968958156,0.8289391504586738,1.0454715044944562,1.1942722141593773,1.0454715044944562,49-60,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,0.6754621043330061,-3.0563338283944432,-1.2063611658909752,-0.8026971468537838,-0.09377459020097595,-0.8026971468537839,49-60,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,1.1643896396487294,0.32718938968958156,0.8289391504586738,-0.5018711343591511,0.2991690255906147,-0.5018711343591511,61-72,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.3431369275747509,0.32718938968958156,-1.2063611658909752,-1.3179240190821602,-0.7633868653569705,-1.3179240190821602,13-24,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.32718938968958156,0.8289391504586738,-0.4952230456852367,-0.9853482790489362,-0.4952230456852369,0-6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,-0.6283446565089229,0.32718938968958156,0.8289391504586738,-0.0896896365764501,-0.5235352999551873,-0.08968963657645027,13-24,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.8320644628904743,0.32718938968958156,-1.2063611658909752,-1.4758161250876303,-0.8897429553616992,-1.4758161250876305,7-12,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1.6620589061112208,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.32718938968958156,-1.2063611658909752,-0.09135165874492887,-0.9799878513479674,-0.0913516587449287,0-6,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
-0.601663392508594,0.9906579693175857,2.271039016322759,1.0356168260670764,-0.6523049310632244,1.1643896396487294,0.32718938968958156,0.8289391504586738,1.1136144134020802,1.6691222828468406,1.1136144134020802,61-72,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.22090504374582004,0.32718938968958156,-1.2063611658909752,0.15130357785295148,-0.15706293206961536,0.15130357785295162,25-48,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,0.6347181430566958,0.32718938968958156,0.8289391504586738,1.160151034119482,1.1885147177398183,1.1601510341194823,25-48,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,1.5718292524118322,0.32718938968958156,0.8289391504586738,1.1368827237607813,2.0785663098331826,1.1368827237607813,61-72,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,-1.1580161531009565,0.32718938968958156,0.8289391504586738,-0.20935523270691173,-0.9081625320296371,-0.20935523270691175,0-6,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,1.1643896396487294,0.32718938968958156,0.8289391504586738,1.3762139160217044,1.805294793950051,1.3762139160217046,61-72,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.05792919864057891,0.32718938968958156,-1.2063611658909752,1.3147190957879948,0.4069070045681102,1.3147190957879948,25-48,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1.6620589061112208,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-0.01718523736426863,0.32718938968958156,-1.2063611658909752,0.6432621397226272,0.1335251918187034,0.6432621397226275,25-48,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.09867315991688919,0.32718938968958156,-1.2063611658909752,1.382862004695619,0.4096864855982422,1.3828620046956193,25-48,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,0.9199258719908678,0.32718938968958156,-1.2063611658909752,-1.4891123024354593,-0.5276824621271303,-1.4891123024354596,49-60,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,0.3902543753988342,0.32718938968958156,-1.2063611658909752,-1.477478147256109,-0.6235745576666825,-1.4774781472561092,25-48,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1.6620589061112208,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,1.5310852911355222,0.32718938968958156,0.8289391504586738,1.6421374629782857,2.400324328130838,1.6421374629782854,61-72,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,1.5718292524118322,0.32718938968958156,-1.2063611658909752,-1.359474573294126,-0.27344818536307697,-1.359474573294126,61-72,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,0.4309983366751445,0.32718938968958156,-1.2063611658909752,1.6703918398424222,1.1522932268550832,1.6703918398424227,25-48,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.5468567339563023,-3.0563338283944432,0.8289391504586738,-1.3179240190821602,-0.8007333842777118,-1.3179240190821602,13-24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,-0.5468567339563023,0.32718938968958156,-1.2063611658909752,-1.495760391109374,-0.8553744518303851,-1.495760391109374,13-24,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
-0.601663392508594,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.8320644628904743,0.32718938968958156,-1.2063611658909752,-1.499084435446331,-0.9101478756225886,-1.4990844354463313,7-12,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
-0.601663392508594,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.1580161531009565,0.32718938968958156,0.8289391504586738,-0.03484290501665525,-0.9075669289517518,-0.0348429050166552,0-6,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
1.6620589061112208,-1.0094301272202446,2.271039016322759,-0.9656081041070596,-0.6523049310632244,-0.791320501614164,0.32718938968958156,0.8289391504586738,0.5717951864780458,-0.5100570228963729,0.5717951864780461,13-24,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.6620589061112208,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.533025357281985,-1.1580161531009565,0.32718938968958156,-1.2063611658909752,0.6399380953856697,-0.8602054545732335,0.63993809538567,0-6,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.9950403079957154,0.32718938968958156,0.8289391504586738,0.9706805069129179,-0.6660388511825873,0.9706805069129181,7-12,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.601663392508594,0.9906579693175857,2.271039016322759,1.0356168260670764,-0.6523049310632244,1.5310852911355222,0.32718938968958156,-1.2063611658909752,0.8393807556031058,1.7868531579088578,0.8393807556031059,61-72,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,1.4495973685829016,0.32718938968958156,0.8289391504586738,0.9108477088476872,1.8130817527090717,0.9108477088476872,61-72,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-1.1172721918246462,0.32718938968958156,0.8289391504586738,0.4637637455269347,-0.8255501791896043,0.46376374552693483,0-6,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1.6620589061112208,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.8320644628904743,0.32718938968958156,0.8289391504586738,1.1684611449618754,-0.5076084324650662,1.1684611449618754,7-12,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
-0.601663392508594,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,1.0014137945434884,0.32718938968958156,0.8289391504586738,1.0886840808749008,1.4624038960740904,1.0886840808749008,49-60,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
-0.601663392508594,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,0.7569500268856267,0.32718938968958156,-1.2063611658909752,-1.4907743246039378,-0.5534919288354984,-1.490774324603938,49-60,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
